Area,BonusMalus,DrivAge,VehAge,VehBrand,VehPower,ClaimNb,Exposure
C,50,58,4,B12,9,0,0.63
E,62,60,1,B2,5,0,0.08
D,68,29,10,B5,5,0,0.32
D,50,55,14,B2,5,0,1
E,85,29,0,B12,4,0,0.04
D,50,45,1,B12,11,0,0.01
E,50,30,3,B1,6,0,0.36
E,54,35,14,B3,4,0,0.31
E,100,28,9,B5,10,0,0.06
C,80,28,5,B2,8,0,0.08
D,80,24,0,B12,5,0,0.81
D,80,27,4,B1,6,0,0.02
D,50,42,1,B12,4,0,0.93
C,64,30,1,B12,4,0,0.01
D,54,44,4,B6,4,0,0.07
D,50,72,19,B1,5,0,0.68
E,54,30,5,B1,7,0,1
C,90,27,15,B1,6,0,0.54
D,76,30,3,B5,6,0,0.87
C,60,41,3,B1,7,0,0.08
D,76,38,4,B12,6,0,0.45
C,50,46,4,B3,5,0,0.4
C,50,51,8,B1,7,0,0.29
B,50,47,4,B12,5,0,0.08
E,76,43,9,B3,6,0,0.08
D,57,42,1,B12,11,0,0.02
C,50,71,1,B2,6,0,1
C,100,25,14,B1,6,0,0.91
E,50,35,10,B2,6,0,0.02
B,50,53,3,B12,4,0,0.17
A,95,24,19,B1,7,0,0.6
D,90,50,2,B12,4,0,0.29
D,50,39,3,B2,8,0,0.59
D,50,69,8,B2,7,0,1
E,64,32,2,B12,4,0,0.77
D,58,43,5,B3,5,0,0.05
D,55,82,14,B5,4,0,1
D,70,34,12,B2,4,0,0.6
D,68,32,10,B4,7,0,0.03
E,50,34,5,B3,5,0,0.07
D,90,29,7,B1,6,0,0.53
C,100,43,21,B1,7,0,0.15
E,100,30,4,B12,7,0,0.75
E,54,29,8,B2,6,0,1.01
C,90,31,0,B12,11,0,0.04
D,50,47,14,B2,10,0,0.76
D,50,40,3,B12,10,0,0.04
E,80,28,9,B6,7,0,0.00821917808219178
E,50,52,1,B12,5,0,0.38
D,51,42,18,B5,4,0,1.01
C,50,52,2,B12,8,0,0.1
E,57,47,6,B1,7,0,0.03
C,50,52,4,B12,4,0,0.12
B,50,54,1,B12,12,0,0.28
D,90,24,10,B1,6,0,0.8
C,50,52,0,B12,7,0,0.13
B,50,50,0,B12,7,0,0.07
E,66,49,1,B1,7,0,0.49
E,100,35,11,B1,6,0,0.47
B,52,39,18,B5,4,0,0.13
C,64,28,10,B1,6,0,0.24
D,50,50,5,B1,7,0,0.08
E,50,56,17,B1,7,0,0.08
D,50,67,9,B3,6,0,0.08
C,50,52,17,B1,7,0,0.35
E,54,33,0,B2,5,0,0.15
C,50,53,13,B3,4,0,1
D,72,35,11,B2,7,0,0.08
C,51,33,4,B4,6,0,0.88
D,50,57,0,B4,8,0,0.6
E,50,32,2,B12,7,0,0.21
A,50,48,4,B12,4,0,0.46
E,76,26,11,B2,4,0,0.46
C,50,50,1,B12,7,0,0.53
E,57,48,18,B1,9,0,0.28
E,106,70,1,B12,4,0,0.6
D,90,24,16,B1,4,0,0.09
E,50,37,1,B3,4,0,0.04
D,68,37,7,B1,6,0,0.3
D,50,51,1,B1,7,0,0.08
D,68,30,1,B12,7,0,0.46
E,68,31,4,B1,9,0,0.92
D,50,46,1,B12,8,0,0.63
D,90,28,16,B1,6,0,0.27
D,50,46,9,B1,7,0,0.54
C,50,46,1,B12,7,0,0.49
D,64,39,1,B12,6,0,0.41
E,50,41,0,B12,7,0,0.33
D,80,26,16,B1,4,0,0.82
D,50,42,15,B3,5,0,0.23
C,50,41,17,B2,8,0,0.01
C,85,23,2,B12,4,0,0.21
E,54,36,2,B12,4,0,0.27
C,112,25,4,B2,5,0,0.06
E,50,65,1,B12,10,0,0.14
E,77,44,10,B1,6,1,1
D,57,34,16,B2,4,0,0.8
C,76,30,2,B1,6,0,0.48
E,50,66,5,B4,4,0,0.04
D,54,31,6,B12,6,0,0.04
D,100,30,8,B5,5,0,0.03
C,50,40,2,B12,7,0,0.95
E,50,42,11,B2,4,0,0.08
C,118,23,3,B5,5,0,0.77
C,50,51,3,B1,5,0,0.08
E,100,24,14,B1,7,0,0.52
D,80,28,10,B4,7,0,0.64
D,50,38,2,B12,7,0,0.33
C,50,43,1,B12,7,0,0.5
C,80,23,0,B6,7,0,0.04
D,95,65,0,B12,4,0,0.75
D,72,32,4,B1,7,0,0.7
E,85,49,15,B1,6,0,0.13
E,90,31,17,B2,4,0,0.49
D,50,53,0,B2,5,0,0.00273972602739726
D,50,49,2,B12,7,0,0.47
E,76,28,1,B12,4,0,0.01
D,50,35,4,B1,7,0,0.73
C,100,38,8,B1,6,0,0.39
E,76,33,10,B1,6,0,0.22
D,50,37,9,B2,6,0,1
C,50,75,2,B12,4,0,0.95
D,50,44,9,B4,7,0,0.74
D,68,29,5,B4,5,0,0.85
D,50,56,2,B12,6,0,0.21
E,50,32,13,B2,4,0,0.08
D,100,25,2,B12,6,0,0.87
D,50,60,1,B1,6,0,0.93
E,50,44,3,B5,6,0,0.08
E,54,60,7,B12,4,0,0.74
D,53,62,1,B12,7,0,0.28
E,50,54,1,B12,9,0,0.21
B,100,19,18,B1,4,0,0.33
E,50,41,5,B1,5,0,0.53
D,57,37,7,B12,7,0,0.56
D,72,30,1,B12,7,0,0.53
D,68,34,4,B2,5,0,0.41
D,54,39,4,B4,6,0,0.08
D,100,24,9,B4,6,1,0.93
D,50,64,3,B12,4,0,0.8
C,62,31,1,B4,7,0,0.08
C,50,45,6,B1,6,0,0.49
E,100,21,15,B2,5,0,0.66
C,50,47,11,B2,6,0,0.98
C,54,32,4,B2,6,0,0.29
C,50,52,12,B2,4,0,1
C,50,53,2,B12,5,1,0.87
D,50,71,12,B1,6,0,0.17
D,50,41,9,B1,7,0,0.19
E,112,23,1,B12,4,0,0.74
E,72,33,6,B5,5,0,0.33
D,50,39,3,B12,7,0,0.08
D,50,40,0,B12,9,0,0.08
E,50,38,3,B12,10,1,0.75
D,80,31,4,B12,7,0,0.21
E,50,48,0,B3,5,0,0.08
C,50,48,14,B2,5,0,0.94
C,84,33,0,B12,5,0,0.00546448087431694
C,50,41,1,B1,5,0,0.12
E,54,35,16,B2,6,0,0.61
E,80,35,10,B1,6,0,0.08
E,50,62,6,B2,4,0,0.69
D,54,36,2,B4,12,0,0.08
D,54,36,2,B4,12,0,0.32
C,57,30,3,B3,4,0,0.24
C,90,25,3,B6,5,0,0.51
E,50,43,4,B2,5,0,0.41
D,50,51,1,B12,10,0,1
C,95,20,10,B2,6,0,0.16
E,50,42,7,B3,5,0,0.07
B,50,38,6,B2,4,0,1
E,64,36,10,B12,7,0,0.53
D,50,64,5,B2,6,0,1
D,60,32,2,B2,9,0,0.04
D,50,44,2,B1,6,0,0.5
C,51,33,9,B12,7,0,0.83
E,50,49,3,B12,7,0,0.28
C,58,51,6,B4,4,0,0.08
D,76,39,2,B1,6,0,0.06
D,100,48,9,B2,7,0,0.24
B,50,74,13,B4,5,0,1
D,72,26,0,B2,5,0,0.1
E,50,51,13,B1,7,0,0.08
C,57,37,8,B3,6,0,0.08
E,50,49,1,B5,6,0,0.33
B,50,54,2,B12,11,0,0.74
C,50,58,2,B12,12,0,0.1
D,100,24,9,B3,6,0,0.12
D,100,27,10,B2,4,0,0.09
D,57,54,3,B2,8,0,0.2
D,50,46,3,B12,9,0,0.75
C,90,47,6,B1,6,0,0.08
C,50,53,1,B2,6,0,0.08
E,80,26,7,B2,6,0,0.08
D,50,46,1,B12,5,0,0.11
E,50,38,3,B6,4,0,0.94
E,100,18,0,B12,4,0,0.07
D,50,57,2,B12,8,0,0.63
E,58,68,6,B1,6,0,0.08
D,50,56,9,B1,8,0,0.11
C,67,38,10,B12,6,0,0.05
D,71,53,10,B4,4,0,0.98
D,60,44,14,B2,7,0,0.08
D,50,38,3,B12,8,0,0.36
E,68,34,12,B2,6,0,0.21
C,50,46,6,B1,7,0,1.01
B,50,85,16,B5,6,0,1
D,50,32,6,B1,7,0,0.17
C,50,57,0,B12,7,0,0.12
A,100,19,18,B1,6,0,0.08
D,60,30,16,B2,5,0,0.09
D,50,39,13,B2,5,0,1
D,72,45,5,B3,5,0,1
C,60,31,7,B4,5,0,0.07
E,68,31,4,B12,4,0,0.8
D,95,22,14,B2,7,0,0.00546448087431694
E,60,31,2,B2,6,0,0.08
C,50,32,6,B12,9,0,0.6
C,72,26,6,B2,6,0,0.05
B,76,28,3,B2,5,0,0.75
C,50,49,17,B1,7,0,0.7
A,51,33,1,B12,8,0,0.03
E,80,53,1,B2,7,0,1
C,50,48,2,B12,12,0,0.73
D,68,28,3,B12,6,0,0.03
C,50,47,0,B12,10,1,0.2
E,54,34,10,B1,6,0,0.08
C,106,54,0,B12,4,1,0.09
D,54,31,3,B12,7,0,0.63
E,50,75,0,B2,7,0,0.21
D,72,37,10,B2,5,0,0.08
D,112,24,2,B3,4,1,0.63
C,54,29,9,B1,4,0,1
D,72,32,5,B12,6,0,0.02
D,59,47,14,B4,4,0,0.08
C,50,54,14,B2,7,0,1
C,50,50,7,B6,4,0,0.96
D,50,42,13,B1,7,0,1
E,54,40,1,B1,6,0,0.08
E,64,52,14,B3,5,0,0.08
A,50,52,2,B4,5,0,0.12
E,51,35,10,B2,6,0,0.03
A,50,45,16,B5,4,0,1
E,50,73,7,B2,6,0,1
D,50,48,8,B5,4,0,0.07
C,80,26,7,B1,7,0,0.41
D,64,43,9,B2,10,0,0.49
C,50,46,2,B12,5,0,0.03
D,76,30,4,B12,7,0,0.24
D,80,22,15,B1,4,0,1
C,76,38,4,B3,4,0,0.08
C,100,28,4,B12,7,0,0.53
D,83,47,10,B5,5,1,0.43
D,53,35,14,B2,7,0,0.08
C,100,25,9,B3,6,0,0.29
E,118,22,3,B5,5,0,0.08
E,50,49,1,B12,4,0,0.13
D,50,59,8,B1,7,0,1
C,50,29,6,B3,6,0,1
D,100,36,15,B2,5,0,0.19
E,64,32,1,B12,7,0,0.61
D,54,37,0,B12,8,0,0.03
D,50,47,7,B5,8,0,1
D,90,27,8,B2,6,0,0.33
C,54,32,6,B1,5,0,0.7
D,112,22,7,B1,6,0,0.74
C,68,26,1,B12,5,0,0.8
B,95,28,10,B2,7,0,0.37
D,50,38,1,B12,7,0,0.23
E,85,31,10,B5,6,0,0.62
D,100,35,0,B12,7,0,0.45
C,50,47,9,B2,6,0,1
E,64,35,4,B1,7,0,0.03
C,50,53,2,B12,4,0,0.36
E,50,39,4,B6,4,0,0.24
D,50,76,4,B1,7,0,1
D,80,29,9,B12,5,0,0.8
D,95,25,0,B12,4,0,0.12
E,50,40,6,B3,5,0,1
D,50,57,0,B12,5,0,0.05
E,50,34,10,B1,7,0,0.69
E,57,33,1,B12,4,0,0.96
D,50,61,6,B1,5,0,1
C,62,58,0,B1,4,0,0.03
C,50,43,1,B12,4,0,0.16
D,64,34,0,B12,5,1,0.75
E,57,33,5,B1,5,0,0.54
D,72,25,1,B12,7,0,0.3
E,68,28,3,B12,4,0,0.1
D,50,37,2,B12,7,0,0.13
E,50,73,8,B1,7,0,1
D,80,33,15,B1,9,0,0.27
C,100,40,1,B12,4,0,0.03
E,50,50,4,B1,5,0,1
E,50,42,10,B2,6,0,0.07
C,64,33,7,B2,6,0,0.32
D,50,51,0,B12,12,0,0.07
D,64,39,8,B2,6,0,0.08
E,64,29,8,B1,6,0,0.25
E,80,27,6,B2,6,0,0.23
D,64,30,0,B12,7,0,0.77
C,51,30,1,B1,5,0,0.08
E,57,29,11,B2,5,0,1
E,50,39,7,B2,7,0,0.08
E,50,63,10,B4,11,0,1
A,50,41,1,B2,5,0,0.69
D,58,49,14,B1,5,0,1.06
B,50,40,10,B4,6,0,1
D,50,43,18,B1,6,0,0.28
D,90,27,3,B3,6,0,0.87
D,50,38,5,B2,6,0,0.55
B,50,43,6,B1,6,0,0.87
A,80,39,0,B12,11,0,0.17
D,90,24,1,B12,4,0,0.4
D,50,48,4,B12,4,0,0.21
D,50,58,1,B4,8,0,1
D,50,43,8,B1,4,0,0.06
C,50,45,4,B12,15,0,0.41
C,50,34,5,B12,7,1,0.08
B,50,56,13,B1,7,0,0.38
E,50,34,0,B2,5,0,0.08
C,75,28,6,B2,5,0,0.28
C,68,33,4,B1,6,0,0.24
D,80,28,3,B2,5,0,0.33
E,50,44,17,B2,7,0,1
D,50,41,4,B5,6,0,0.01
D,100,19,10,B3,6,0,0.07
D,76,28,15,B3,6,0,0.5
D,55,49,1,B1,6,0,1
D,50,31,2,B2,8,1,0.81
D,78,47,10,B2,7,0,1
C,50,50,2,B12,4,0,0.7
D,50,60,11,B1,4,0,0.16
D,50,34,18,B1,9,0,0.08
E,57,29,18,B4,4,0,0.67
D,90,31,15,B1,6,0,0.18
D,64,28,4,B12,4,0,0.02
D,50,53,1,B1,7,0,0.52
D,85,33,15,B2,7,0,0.53
E,50,62,7,B2,7,0,0.08
C,50,53,0,B12,8,0,0.13
E,68,30,1,B12,7,0,0.22
C,50,49,10,B12,10,0,0.02
C,76,25,2,B12,6,0,0.03
E,50,32,13,B2,4,0,0.08
C,50,50,1,B12,7,0,0.96
D,95,26,4,B12,6,0,0.1
E,50,72,7,B1,7,0,1
C,70,28,0,B12,7,0,0.04
C,57,30,9,B5,5,0,0.49
B,50,42,6,B12,6,0,0.03
C,95,21,9,B4,4,0,0.62
D,50,55,6,B2,6,0,1
D,50,32,4,B6,4,0,1
D,95,54,6,B2,6,0,0.1
D,50,54,9,B2,5,0,0.58
E,100,20,6,B4,6,0,0.37
D,90,30,6,B2,6,0,0.46
E,57,36,0,B3,5,0,0.33
D,52,69,1,B12,7,0,0.28
D,85,24,1,B12,12,0,0.3
E,60,33,13,B2,7,0,0.08
C,50,36,1,B12,5,0,0.51
C,57,37,8,B3,6,0,0.08
E,53,55,2,B12,6,0,0.08
C,50,43,0,B12,4,0,0.03
D,100,26,2,B12,7,0,0.79
B,58,32,6,B6,8,0,1
E,80,27,0,B12,5,1,0.2
E,52,53,7,B1,5,0,0.08
A,80,36,6,B3,5,0,0.00546448087431694
D,50,75,12,B2,6,0,0.38
D,76,24,0,B12,7,0,0.00547945205479452
E,50,35,5,B2,6,0,1
C,57,29,4,B12,5,0,0.41
D,50,43,11,B3,6,0,1
C,50,43,2,B12,11,0,0.12
D,50,38,12,B3,6,1,0.67
D,50,50,6,B5,5,0,1
C,87,37,3,B1,6,0,0.59
E,90,29,1,B12,6,0,0.17
E,100,26,10,B1,5,1,0.7
D,118,34,0,B12,6,0,0.3
C,76,25,8,B1,5,0,0.21
E,72,36,14,B5,4,0,0.08
D,54,34,2,B6,6,0,0.08
D,100,28,1,B4,6,0,0.51
C,50,45,1,B12,7,0,0.87
D,90,57,7,B4,7,0,0.00821917808219178
C,50,52,1,B12,4,0,0.63
C,50,35,13,B5,5,0,1
E,50,47,1,B12,8,0,0.63
C,72,27,7,B3,7,0,1
D,50,49,4,B2,4,0,1
D,90,38,9,B1,7,0,1
D,50,60,10,B1,7,0,0.16
D,50,40,11,B1,4,0,1
C,50,43,15,B4,5,0,0.72
C,50,59,5,B2,6,0,0.73
C,50,31,8,B5,7,0,0.08
C,71,32,15,B5,7,0,0.43
D,95,44,8,B12,7,0,1
E,80,27,0,B12,4,0,0.09
D,50,48,13,B1,6,0,1
E,50,43,7,B1,5,0,1
D,50,34,6,B6,8,0,0.13
D,57,33,1,B6,5,0,0.08
B,54,29,12,B3,4,0,0.66
E,50,57,1,B2,7,1,0.08
E,57,30,13,B12,7,0,0.08
C,50,52,4,B1,5,0,0.08
D,50,65,13,B2,7,0,1
E,72,28,1,B12,4,0,0.21
E,50,42,6,B3,5,0,0.08
E,55,42,7,B2,4,0,0.42
D,52,36,0,B12,7,0,0.26
B,95,26,4,B3,6,0,0.62
E,76,31,1,B1,6,0,0.13
E,50,51,2,B12,4,0,0.2
E,54,37,3,B12,4,0,0.58
D,50,48,0,B12,11,0,0.89
C,90,38,4,B5,5,0,0.56
D,85,67,1,B12,4,0,0.24
D,51,32,0,B1,7,0,0.53
E,50,50,3,B12,6,0,0.11
E,95,34,3,B2,5,0,0.24
C,60,33,0,B12,7,0,0.11
C,68,31,14,B1,4,0,0.41
C,50,43,0,B12,4,0,0.56
C,67,58,2,B1,11,0,0.00547945205479452
E,95,36,11,B2,7,0,0.24
C,51,33,4,B5,6,0,0.02
D,50,47,11,B6,7,0,0.07
C,55,34,2,B2,8,0,0.12
C,64,31,2,B12,7,0,0.04
E,56,32,5,B2,6,0,0.07
C,76,43,14,B1,6,2,0.59
C,50,36,1,B2,8,0,0.53
E,61,43,1,B12,4,0,0.12
C,68,33,0,B12,4,0,0.04
D,95,29,1,B12,4,0,0.07
B,57,27,4,B1,5,0,0.52
C,50,27,0,B1,6,0,0.57
C,50,51,1,B12,7,0,0.53
E,76,25,7,B5,6,0,0.14
D,140,26,9,B6,6,0,0.53
D,50,41,2,B12,7,0,0.54
D,68,38,10,B4,4,0,0.08
D,51,43,0,B12,4,0,0.08
D,85,26,7,B2,5,0,0.26
B,67,54,17,B1,6,0,0.13
D,60,31,0,B12,5,0,0.47
C,60,34,1,B12,7,0,0.82
E,68,33,13,B1,7,0,0.08
E,50,43,6,B2,4,0,0.92
D,50,57,3,B12,5,0,0.12
D,68,39,1,B5,5,0,0.08
E,60,35,7,B1,7,0,0.08
E,76,42,7,B2,4,0,0.08
E,50,38,5,B3,5,0,0.07
E,100,32,6,B6,5,0,0.4
D,50,38,3,B1,4,0,1
E,50,45,9,B1,9,0,0.21
C,57,35,4,B2,5,0,0.45
E,100,19,13,B6,4,0,0.08
E,73,27,11,B2,8,0,0.08
E,50,54,4,B12,4,0,0.41
E,80,34,7,B2,4,0,0.24
D,76,32,13,B5,7,0,0.49
D,50,50,2,B12,4,0,0.22
C,50,54,10,B12,10,0,1
C,50,42,10,B2,4,0,0.12
D,51,39,4,B4,6,0,0.08
E,100,26,2,B2,4,0,0.37
A,50,41,17,B1,11,0,1
E,76,28,1,B12,6,0,0.64
D,64,30,8,B4,4,0,0.09
C,60,31,10,B2,6,0,0.33
C,100,20,12,B3,7,0,0.06
D,58,43,18,B12,8,1,1
D,72,37,12,B1,6,0,0.08
D,85,22,2,B3,4,0,0.38
E,50,44,16,B2,9,0,0.08
E,64,34,3,B12,6,0,0.21
E,50,52,3,B12,4,0,0.36
D,50,44,1,B12,4,0,0.53
D,50,46,9,B1,6,0,1
D,50,60,6,B12,7,0,0.62
C,60,37,14,B2,7,0,0.09
D,50,54,2,B2,5,0,0.07
D,72,29,2,B12,7,1,0.78
E,76,43,9,B3,6,0,0.08
C,50,58,2,B12,8,0,0.03
D,54,53,2,B1,6,0,0.36
D,50,51,2,B12,4,0,0.07
D,68,44,0,B12,7,0,0.23
C,72,31,2,B6,6,0,0.07
E,72,30,13,B1,6,0,0.1
C,50,75,5,B2,7,0,1
D,50,39,10,B1,6,0,0.12
C,58,37,6,B4,5,0,0.43
D,100,33,5,B12,6,0,0.2
C,50,51,7,B2,6,0,0.5
C,50,64,2,B1,6,0,0.08
D,80,25,0,B4,8,0,0.53
C,100,23,1,B12,4,0,0.22
D,106,35,18,B12,5,0,0.08
B,76,27,1,B12,5,0,0.36
E,50,47,1,B2,4,0,0.75
D,80,28,2,B12,4,0,0.7
D,51,35,11,B3,4,0,0.73
D,51,39,4,B4,6,0,0.08
D,54,31,31,B5,5,0,0.27
E,57,58,5,B12,4,0,0.04
C,50,51,5,B3,7,0,0.03
C,50,59,5,B12,9,0,0.36
C,50,78,5,B12,5,0,0.87
D,52,45,5,B1,7,0,0.15
D,50,53,10,B3,6,0,0.08
D,56,36,0,B12,10,0,0.04
B,62,35,3,B12,10,0,0.2
E,50,71,3,B12,10,0,0.45
C,50,46,10,B2,6,0,0.16
B,50,44,8,B2,5,0,0.38
D,51,34,10,B4,4,0,0.28
D,95,21,13,B3,6,1,0.93
E,50,35,1,B12,9,0,0.26
D,64,29,4,B4,7,0,0.96
D,50,46,3,B12,4,0,0.28
C,76,59,2,B12,7,0,0.09
C,50,47,4,B3,9,0,0.49
D,50,42,16,B2,6,0,0.09
E,50,70,1,B4,4,0,1
D,90,30,9,B5,5,0,0.08
E,60,49,16,B2,10,0,0.08
D,50,43,9,B3,6,0,0.08
B,68,26,1,B12,7,0,0.02
B,50,42,0,B12,7,0,0.22
C,50,54,5,B12,6,0,0.46
C,50,43,0,B12,4,0,0.23
D,55,65,0,B3,7,0,0.01
E,64,32,1,B12,6,0,0.88
D,64,29,1,B4,4,0,0.89
C,50,65,4,B12,10,0,0.45
B,50,34,3,B12,8,0,0.7
A,50,55,4,B12,4,0,0.62
C,80,34,15,B1,6,0,0.48
D,58,46,14,B2,7,0,0.68
D,90,23,3,B2,4,0,0.07
E,100,27,3,B12,4,0,0.07
D,50,37,14,B3,4,0,0.08
C,72,35,11,B2,4,0,1.02
C,50,57,2,B2,6,0,1
E,57,36,8,B5,5,0,0.8
D,85,30,1,B12,4,1,0.11
D,50,44,1,B2,6,0,0.08
D,64,29,12,B1,6,0,1.01
E,50,53,0,B12,7,0,0.23
C,64,30,10,B4,4,0,0.74
C,50,56,1,B12,7,0,0.73
E,50,47,1,B12,5,0,0.6
E,50,80,0,B12,4,0,0.06
D,50,76,4,B12,6,0,0.21
D,50,49,7,B3,5,0,1
D,50,61,6,B6,7,0,0.08
E,74,52,11,B1,6,0,0.24
E,90,26,2,B2,4,0,0.84
E,50,60,3,B12,4,0,0.7
D,55,61,8,B2,7,0,0.26
D,71,41,1,B12,4,0,0.3
D,50,71,1,B2,5,0,1
E,85,32,12,B2,5,0,0.08
D,55,56,0,B1,7,0,0.08
C,50,49,12,B1,4,1,0.78
E,50,51,10,B12,6,0,0.5
E,50,49,6,B12,7,0,0.08
D,51,36,11,B1,7,0,0.46
D,50,44,5,B1,6,0,1
E,64,33,12,B3,4,0,0.08
D,100,23,10,B5,4,0,0.71
D,57,39,12,B5,5,0,0.08
C,80,26,1,B2,5,0,0.08
C,50,41,10,B6,4,0,0.2
E,50,54,5,B12,7,0,0.24
E,60,31,10,B12,9,0,0.37
D,64,27,9,B2,6,0,0.03
C,60,31,2,B12,7,0,0.7
E,64,30,9,B12,9,0,0.54
D,54,31,9,B2,7,0,0.15
D,60,35,7,B1,7,0,0.13
E,50,43,3,B12,8,0,0.44
E,50,28,1,B2,5,0,0.42
D,50,38,8,B5,6,0,0.08
E,68,27,12,B6,5,0,0.23
C,68,26,1,B3,7,0,0.5
D,68,34,7,B2,9,0,1
C,50,48,10,B12,10,2,0.16
C,72,30,1,B6,6,0,0.24
E,95,32,1,B12,5,0,0.39
E,72,30,13,B1,6,0,0.08
E,64,28,9,B2,6,0,0.03
D,50,43,2,B12,4,0,0.39
C,100,20,6,B3,6,0,0.05
E,54,37,16,B1,5,0,0.08
E,60,41,18,B3,6,0,0.5
D,50,52,2,B12,8,0,0.29
B,50,39,11,B1,6,0,0.00273972602739726
D,72,29,0,B12,10,0,0.05
A,50,34,7,B3,6,0,0.14
A,90,34,4,B3,5,0,0.45
E,54,35,14,B3,5,0,0.46
D,50,53,0,B12,11,0,0.08
E,64,27,3,B2,6,0,0.49
E,100,51,19,B1,5,0,0.00546448087431694
D,50,46,0,B4,6,0,0.04
C,72,26,6,B3,5,0,0.03
D,50,46,9,B2,4,0,1
C,50,40,3,B1,7,0,0.63
C,50,58,3,B12,7,0,0.28
C,50,43,16,B1,7,0,1
D,53,34,14,B1,6,0,0.08
E,100,26,0,B12,4,1,0.58
D,80,30,15,B1,4,0,0.03
C,68,29,13,B3,9,0,0.08
E,50,43,6,B1,7,0,0.08
E,53,40,8,B5,9,0,0.08
D,50,39,2,B1,4,0,1
E,50,39,12,B3,5,0,0.08
E,50,83,14,B3,4,0,0.61
C,50,44,5,B12,8,0,0.9
B,50,52,3,B2,4,0,0.94
D,50,42,3,B12,6,0,0.08
C,50,43,1,B12,7,0,0.09
D,85,29,3,B5,6,0,0.08
E,85,28,6,B6,7,0,0.08
D,50,48,1,B2,4,0,0.12
D,95,25,9,B4,5,1,0.48
D,57,42,4,B2,7,0,0.08
D,50,64,3,B12,4,0,0.45
B,50,69,0,B2,5,0,0.18
C,62,31,1,B1,7,1,1
C,90,20,16,B2,4,0,1
D,95,34,3,B3,6,0,0.01
E,76,31,1,B1,6,0,0.11
C,50,56,14,B1,4,0,1
D,71,39,15,B2,6,0,0.97
C,80,32,4,B2,6,0,0.08
D,64,26,13,B1,7,0,0.29
D,80,42,14,B6,8,0,0.09
B,50,64,3,B12,4,0,0.2
C,57,30,3,B3,4,0,0.08
B,65,26,2,B6,5,0,0.26
C,68,27,2,B12,4,0,0.48
D,50,52,9,B3,6,0,0.08
D,100,21,10,B5,5,0,0.18
C,68,30,2,B3,6,0,0.08
D,54,53,16,B1,6,0,0.24
D,90,48,0,B12,4,0,0.05
C,50,49,7,B5,7,0,0.33
C,50,36,14,B1,6,0,1
D,54,43,6,B2,5,1,1
C,85,32,4,B2,6,0,0.07
C,58,53,9,B3,9,0,0.08
D,50,50,3,B12,6,0,0.12
D,95,26,1,B12,4,0,0.07
C,50,39,13,B4,4,0,1
C,50,69,3,B2,5,0,0.56
C,76,32,4,B2,6,0,0.08
E,50,49,1,B12,7,0,0.87
E,53,39,7,B5,9,0,0.08
B,60,37,1,B12,6,0,0.45
D,50,38,3,B1,8,1,0.27
E,50,45,3,B12,5,0,0.12
C,50,41,4,B12,5,0,0.12
E,50,40,5,B4,5,0,0.08
E,50,32,2,B12,6,0,0.04
C,50,44,2,B12,4,0,0.16
E,50,57,2,B1,5,0,0.08
D,64,34,12,B1,6,0,0.08
C,50,50,12,B1,6,0,1
D,72,32,0,B12,4,0,0.12
D,88,29,1,B4,4,0,0.44
D,50,41,2,B12,7,0,0.06
E,50,56,12,B2,4,0,0.08
D,50,58,0,B12,4,0,0.05
E,50,67,3,B12,4,0,0.2
E,100,30,9,B2,7,0,0.09
B,50,42,1,B1,6,0,0.52
D,118,33,0,B12,6,0,0.06
D,72,32,1,B12,4,0,0.5
D,80,25,10,B2,6,0,0.1
D,100,27,10,B6,6,0,0.46
D,64,29,12,B2,7,0,0.07
C,76,24,1,B12,6,0,0.96
E,72,44,15,B1,7,0,0.49
D,80,32,1,B2,4,0,1
D,112,30,9,B2,7,0,0.28
C,100,19,1,B4,5,0,0.07
C,80,25,8,B1,5,0,0.12
C,50,52,1,B12,5,0,0.12
E,50,75,4,B12,6,0,0.63
C,50,50,15,B2,6,0,0.16
E,90,27,7,B5,5,0,0.12
D,72,39,2,B1,6,0,0.46
C,60,33,8,B1,5,0,0.5
D,80,24,6,B3,5,1,0.78
C,118,33,8,B2,6,0,0.02
D,50,45,2,B12,4,0,0.53
E,69,67,0,B1,6,0,0.2
C,50,41,14,B1,6,0,0.79
E,50,71,5,B2,6,1,1
D,50,76,1,B2,7,0,0.08
D,100,21,11,B2,5,0,0.38
E,60,34,1,B12,7,0,0.27
D,118,27,10,B2,5,0,0.38
D,50,69,13,B2,6,0,1
D,50,46,3,B1,5,0,1
D,50,58,3,B12,7,0,0.21
B,50,50,2,B2,6,0,1.13
D,72,30,13,B3,10,0,0.08
D,80,30,7,B3,6,0,0.78
C,50,74,3,B12,4,0,0.87
D,63,30,10,B3,6,0,1
C,57,29,0,B3,4,0,0.86
D,71,35,2,B12,4,0,0.36
D,72,32,8,B12,6,0,0.88
C,64,34,9,B4,8,0,0.08
C,61,29,0,B1,10,0,0.1
D,54,39,4,B6,8,0,0.07
D,80,36,5,B3,7,0,0.29
D,50,36,0,B1,6,0,0.12
D,95,29,1,B12,7,0,0.07
D,50,77,3,B12,6,0,0.96
E,76,32,19,B3,5,0,0.07
D,71,54,11,B4,4,1,1
C,62,86,8,B6,4,0,0.33
C,50,59,1,B12,7,0,0.12
E,64,32,3,B12,7,0,0.68
C,65,30,1,B12,4,0,0.25
D,54,33,11,B2,4,0,0.08
